route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
102554,80518,609008367,"Bellevue Transit Center Factoria","LOCAL",0,7424207,11241004,0,101,1,1
102552,80518,609008387,"Bellevue Transit Center Crossroads","LOCAL",0,7424206,31226002,0,101,1,1
102554,80518,609008397,"Bellevue Transit Center Factoria","LOCAL",0,7424202,11241004,0,101,1,1
102554,80518,609008407,"Bellevue Transit Center Factoria","LOCAL",0,7424206,11241004,0,101,1,1
102554,80518,609008417,"Bellevue Transit Center Factoria","LOCAL",0,7424201,11241004,0,101,1,1
102552,80518,609008427,"Bellevue Transit Center Crossroads","LOCAL",0,7424174,31226009,0,101,1,1
102552,80518,609008437,"Bellevue Transit Center Crossroads","LOCAL",0,7424202,31226009,0,101,1,1
102552,80518,609008447,"Bellevue Transit Center Crossroads","LOCAL",0,7424174,31226002,0,101,1,1
102554,80518,609008467,"Bellevue Transit Center Factoria","LOCAL",0,7424203,11241004,0,101,1,1
102552,80518,609008487,"Bellevue Transit Center Crossroads","LOCAL",0,7424205,31226002,0,101,1,1
102552,80518,609008507,"Bellevue Transit Center Crossroads","LOCAL",0,7424173,31226002,0,101,1,1
102552,80518,609008527,"Bellevue Transit Center Crossroads","LOCAL",0,7424204,31226002,0,101,1,1
102552,80518,609008547,"Bellevue Transit Center Crossroads","LOCAL",0,7424205,31226002,0,101,1,1
102552,80518,609008557,"Bellevue Transit Center Crossroads","LOCAL",0,7424203,31226002,0,101,1,1
102552,80518,609008577,"Bellevue Transit Center Crossroads","LOCAL",0,7424173,31226002,0,101,1,1
102552,80518,609008597,"Bellevue Transit Center Crossroads","LOCAL",0,7424206,31226002,0,101,1,1
102552,80518,609008617,"Bellevue Transit Center Crossroads","LOCAL",0,7424202,31226002,0,101,1,1
102552,80518,609008637,"Bellevue Transit Center Crossroads","LOCAL",0,7424173,31226002,0,101,1,1
102552,80518,609008647,"Bellevue Transit Center Crossroads","LOCAL",0,7424206,31226002,0,101,1,1
102552,80518,609008667,"Bellevue Transit Center Crossroads","LOCAL",0,7424202,31226002,0,101,1,1
102552,80518,609008707,"Bellevue Transit Center Crossroads","LOCAL",0,7424203,31226002,0,101,1,1
102552,80518,609008717,"Bellevue Transit Center Crossroads","LOCAL",0,7424173,31226002,0,101,1,1
102552,80518,609008737,"Bellevue Transit Center Crossroads","LOCAL",0,7424201,31226002,0,101,1,1
102554,80518,609008747,"Bellevue Transit Center Factoria","LOCAL",0,7424201,11241004,0,101,1,1
102554,80518,609008767,"Bellevue Transit Center Factoria","LOCAL",0,7424173,11241004,0,101,1,1
102552,80518,609008777,"Bellevue Transit Center Crossroads","LOCAL",0,7424207,31226002,0,101,1,1
102554,80518,609008807,"Bellevue Transit Center Factoria","LOCAL",0,7424175,11241004,0,101,1,1
102554,80518,609008817,"Bellevue Transit Center Factoria","LOCAL",0,7424202,11241004,0,101,1,1
102552,80518,609008827,"Bellevue Transit Center Crossroads","LOCAL",0,7424205,31226002,0,101,1,1
102554,80518,609008837,"Bellevue Transit Center Factoria","LOCAL",0,7424173,11241004,0,101,1,1
102552,80518,609008847,"Bellevue Transit Center Crossroads","LOCAL",0,7424207,31226002,0,101,1,1
102554,80518,609008857,"Bellevue Transit Center Factoria","LOCAL",0,7424201,11241004,0,101,1,1
102554,80518,609008867,"Bellevue Transit Center Factoria","LOCAL",0,7424175,11241004,0,101,1,1
102552,80518,609008877,"Bellevue Transit Center Crossroads","LOCAL",0,7424205,31226002,0,101,1,1
102554,80518,609008887,"Bellevue Transit Center Factoria","LOCAL",0,7424202,11241004,0,101,1,1
102552,80518,609008897,"Bellevue Transit Center Crossroads","LOCAL",0,7424204,31226002,0,101,1,1
102552,80518,609008907,"Bellevue Transit Center Crossroads","LOCAL",0,7424201,31226002,0,101,1,1
102552,80518,609008917,"Bellevue Transit Center Crossroads","LOCAL",0,7424202,31226002,0,101,1,1
102554,80518,609008937,"Eastgate P&R Factoria","LOCAL",1,7424202,20241002,0,101,1,1
102554,80518,609008947,"Eastgate P&R Factoria","LOCAL",1,7424173,20241002,0,101,1,1
102554,80518,609008957,"Eastgate P&R Factoria","LOCAL",1,7424205,20241002,0,101,1,1
102554,80518,609008967,"Eastgate P&R Factoria","LOCAL",1,7424173,20241002,0,101,1,1
102554,80518,609008977,"Eastgate P&R Factoria","LOCAL",1,7424207,20241002,0,101,1,1
102554,80518,609008987,"Eastgate P&R Factoria","LOCAL",1,7424205,20241002,0,101,1,1
102554,80518,609009007,"Eastgate P&R Factoria","LOCAL",1,7424206,20241002,0,101,1,1
102554,80518,609009037,"Eastgate P&R Factoria","LOCAL",1,7424202,20241002,0,101,1,1
102554,80518,609009057,"Eastgate P&R Factoria","LOCAL",1,7424201,20241002,0,101,1,1
102554,80518,609009077,"Eastgate P&R Factoria","LOCAL",1,7424173,20241002,0,101,1,1
102554,80518,609009087,"Eastgate P&R Factoria","LOCAL",1,7424204,20241002,0,101,1,1
102554,80518,609009117,"Eastgate P&R Factoria","LOCAL",1,7424205,20241002,0,101,1,1
102554,80518,609009157,"Eastgate P&R Factoria","LOCAL",1,7424205,20241002,0,101,1,1
102554,80518,609009167,"Eastgate P&R Factoria","LOCAL",1,7424203,20241002,0,101,1,1
102554,80518,609009177,"Eastgate P&R Factoria","LOCAL",1,7424201,20241002,0,101,1,1
102554,80518,609009187,"Eastgate P&R Factoria","LOCAL",1,7424173,20241002,0,101,1,1
102554,80518,609009197,"Eastgate P&R Factoria","LOCAL",1,7424202,20241002,0,101,1,1
102554,80518,609009207,"Eastgate P&R Factoria","LOCAL",1,7424206,20241002,0,101,1,1
102554,80518,609009217,"Eastgate P&R Factoria","LOCAL",1,7424206,20241002,0,101,1,1
102554,80518,609009227,"Eastgate P&R Factoria","LOCAL",1,7424206,20241002,0,101,1,1
102554,80518,609009237,"Eastgate P&R Factoria","LOCAL",1,7424207,20241002,0,101,1,1
102552,80518,609009257,"Eastgate P&R Crossroads","LOCAL",1,7424207,40226010,0,101,1,1
102552,80518,609009267,"Eastgate P&R Crossroads","LOCAL",1,7424207,40226010,0,101,1,1
102552,80518,609009297,"Eastgate P&R Crossroads","LOCAL",1,7424204,40226010,0,101,1,1
102552,80518,609009347,"Eastgate P&R Crossroads","LOCAL",1,7424206,40226010,0,101,1,1
102552,80518,609009357,"Eastgate P&R Crossroads","LOCAL",1,7424205,40226010,0,101,1,1
102552,80518,609009387,"Eastgate P&R Crossroads","LOCAL",1,7424175,40226010,0,101,1,1
102552,80518,609009397,"Eastgate P&R Crossroads","LOCAL",1,7424202,40226010,0,101,1,1
102552,80518,609009447,"Eastgate P&R Crossroads","LOCAL",1,7424174,40226010,0,101,1,1
102552,80518,609009457,"Eastgate P&R Crossroads","LOCAL",1,7424204,40226010,0,101,1,1
102552,80518,609009487,"Eastgate P&R Crossroads","LOCAL",1,7424201,40226010,0,101,1,1
102552,80518,609009507,"Eastgate P&R Crossroads","LOCAL",1,7424201,40226010,0,101,1,1
102552,80518,609009517,"Eastgate P&R Crossroads","LOCAL",1,7424206,40226010,0,101,1,1
102552,80518,609009527,"Eastgate P&R Crossroads","LOCAL",1,7424206,40226010,0,101,1,1
102552,80518,609009537,"Eastgate P&R Crossroads","LOCAL",1,7424207,40226010,0,101,1,1
102552,80518,609009547,"Eastgate P&R Crossroads","LOCAL",1,7424202,40226010,0,101,1,1
102702,80518,609009557,"Kirkland Transit Center","LOCAL",1,7424131,20239001,0,101,1,1
102702,80518,609009567,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009597,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009607,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009617,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009627,"Kirkland Transit Center","LOCAL",1,7424131,20239001,0,101,1,1
102702,80518,609009637,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009647,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009657,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009667,"Kirkland Transit Center","LOCAL",1,7424131,20239001,0,101,1,1
102702,80518,609009677,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009687,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009697,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009707,"Kirkland Transit Center","LOCAL",1,7424131,20239001,0,101,1,1
102702,80518,609009717,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009727,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009737,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009747,"Kirkland Transit Center","LOCAL",1,7424131,20239001,0,101,1,1
102702,80518,609009767,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009777,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009787,"Kirkland Transit Center","LOCAL",1,7424131,20239001,0,101,1,1
102702,80518,609009797,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009807,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009817,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009827,"Kirkland Transit Center","LOCAL",1,7424131,20239001,0,101,1,1
102702,80518,609009837,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009847,"Kirkland Transit Center","LOCAL",1,7424128,20239001,0,101,1,1
102702,80518,609009857,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009867,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009877,"Kirkland Transit Center","LOCAL",1,7424132,20239001,0,101,1,1
102702,80518,609009887,"Kirkland Transit Center","LOCAL",1,7424133,20239001,0,101,1,1
102702,80518,609009897,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609009907,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609009917,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609009927,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609009937,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609009947,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609009957,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609009967,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609009977,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609009997,"UW Bothell/Cascadia College","LOCAL",0,7424131,11239005,0,101,1,1
102702,80518,609010007,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609010017,"UW Bothell/Cascadia College","LOCAL",0,7424131,11239005,0,101,1,1
102702,80518,609010027,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609010037,"UW Bothell/Cascadia College","LOCAL",0,7424131,11239005,0,101,1,1
102702,80518,609010047,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609010057,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609010067,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609010077,"UW Bothell/Cascadia College","LOCAL",0,7424131,11239005,0,101,1,1
102702,80518,609010087,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609010117,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609010127,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609010137,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609010147,"UW Bothell/Cascadia College","LOCAL",0,7424131,11239005,0,101,1,1
102702,80518,609010157,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609010167,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609010177,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609010187,"UW Bothell/Cascadia College","LOCAL",0,7424131,11239005,0,101,1,1
102702,80518,609010197,"UW Bothell/Cascadia College","LOCAL",0,7424133,11239005,0,101,1,1
102702,80518,609010207,"UW Bothell/Cascadia College","LOCAL",0,7424128,11239005,0,101,1,1
102702,80518,609010217,"UW Bothell/Cascadia College","LOCAL",0,7424132,11239005,0,101,1,1
102702,80518,609010227,"UW Bothell/Cascadia College","LOCAL",0,7424131,11239005,0,101,1,1
100136,80518,609015197,"Factoria Crossroads","LOCAL",1,7424184,20245003,0,101,1,1
100136,80518,609015217,"Factoria Crossroads","LOCAL",1,7424185,20245003,0,101,1,1
100136,80518,609015227,"Factoria Crossroads","LOCAL",1,7424179,20245003,0,101,1,1
100136,80518,609015327,"Factoria Crossroads","LOCAL",1,7424176,20245003,0,101,1,1
100136,80518,609015547,"Factoria Crossroads","LOCAL",1,7424185,20245003,0,101,1,1
100136,80518,609015567,"Factoria Crossroads","LOCAL",1,7424183,20245003,0,101,1,1
100136,80518,609015707,"Factoria Crossroads","LOCAL",1,7424180,20245003,0,101,1,1
100136,80518,609015817,"Factoria Crossroads","LOCAL",1,7424181,20245003,0,101,1,1
100136,80518,609015847,"Factoria Crossroads","LOCAL",1,7424181,20245003,0,101,1,1
100136,80518,609015987,"Factoria Crossroads","LOCAL",1,7424186,20245003,0,101,1,1
100136,80518,609016047,"Factoria Crossroads","LOCAL",1,7424185,20245003,0,101,1,1
100136,80518,609016137,"Factoria Crossroads","LOCAL",1,7424181,20245003,0,101,1,1
100136,80518,609016147,"Factoria Crossroads","LOCAL",1,7424188,20245003,0,101,1,1
100136,80518,609016197,"Factoria Crossroads","LOCAL",1,7424181,20245003,0,101,1,1
100136,80518,609016437,"Factoria Crossroads","LOCAL",1,7424178,20245003,0,101,1,1
100136,80518,609016497,"Factoria Crossroads","LOCAL",1,7424184,20245003,0,101,1,1
100136,80518,609016527,"Factoria Crossroads","LOCAL",1,7424181,20245003,0,101,1,1
100136,80518,609022757,"Factoria Crossroads","LOCAL",1,7424177,20245003,0,101,1,1
100148,80518,609053467,"Downtown Seattle","LOCAL",1,7424345,30257004,0,101,1,1
100148,80518,609053477,"Downtown Seattle","LOCAL",1,7424442,30257004,0,101,1,1
100148,80518,609053557,"Downtown Seattle","LOCAL",1,7424345,30257004,0,101,1,1
100186,80518,609053587,"Downtown Seattle Via SR-520","LOCAL",1,7424376,30311003,0,101,1,1
100186,80518,609053597,"Downtown Seattle Via SR-520","LOCAL",1,7424509,30311003,0,101,1,1
100186,80518,609053607,"Downtown Seattle Via SR-520","LOCAL",1,7424391,30311003,0,101,1,1
100186,80518,609053617,"Woodinville Via SR-520","LOCAL",0,7424346,41311005,0,101,1,1
100186,80518,609053637,"Woodinville Via SR-520","LOCAL",0,7424489,41311005,0,101,1,1
100186,80518,609053647,"Woodinville Via SR-520","LOCAL",0,7424365,41311005,0,101,1,1
100186,80518,609053657,"Woodinville Via SR-520","LOCAL",0,7424488,41311005,0,101,1,1
100186,80518,609055787,"Downtown Seattle Via SR-520","LOCAL",1,7424388,30311003,0,101,1,1
100214,20528,609381647,"U-District Station","EXPRESS",1,7424248,20372008,0,101,1,1
100214,20528,609381657,"Lake City Ravenna","EXPRESS",0,7424248,11372007,0,101,1,1
100214,20528,609381667,"Lake City Ravenna","EXPRESS",0,7424248,11372007,0,101,1,1
100214,20528,609381677,"U-District Station","EXPRESS",1,7424248,20372008,0,101,1,1
100214,20528,609381687,"U-District Station","EXPRESS",1,7424248,20372008,0,101,1,1
100214,20528,609381697,"Lake City Ravenna","EXPRESS",0,7424248,11372007,0,101,1,1
100214,20528,609381787,"U-District Station","EXPRESS",1,7424248,20372008,0,101,1,1
100214,20528,609381797,"Lake City Ravenna","EXPRESS",0,7424248,11372007,0,101,1,1
100214,20528,609381817,"U-District Station","EXPRESS",1,7424248,20372008,0,101,1,1
100214,20528,609381837,"Lake City Ravenna","EXPRESS",0,7424248,11372007,0,101,1,1
100214,20528,609381867,"U-District Station","EXPRESS",1,7424248,20372008,0,101,1,1
100214,20528,609381877,"Lake City Ravenna","EXPRESS",0,7424248,11372007,0,101,1,1
100214,20528,609381887,"U-District Station","EXPRESS",1,7424248,20372008,0,101,1,1
100214,20528,609381917,"Lake City Ravenna","EXPRESS",0,7424248,11372007,0,101,1,1
100214,20528,609381947,"U-District Station","EXPRESS",1,7424255,20372008,0,101,1,1
100214,20528,609381957,"Lake City Ravenna","EXPRESS",0,7424255,11372007,0,101,1,1
100214,20528,609381977,"U-District Station","EXPRESS",1,7424255,20372008,0,101,1,1
100214,20528,609381997,"Lake City Ravenna","EXPRESS",0,7424255,11372007,0,101,1,1
100214,20528,609382027,"U-District Station","EXPRESS",1,7424255,20372008,0,101,1,1
100214,20528,609382037,"Lake City Ravenna","EXPRESS",0,7424255,11372007,0,101,1,1
100214,20528,609382057,"U-District Station","EXPRESS",1,7424255,20372008,0,101,1,1
100214,20528,609382077,"Lake City Ravenna","EXPRESS",0,7424255,11372007,0,101,1,1
100214,20528,609382107,"U-District Station","EXPRESS",1,7424255,20372008,0,101,1,1
100214,20528,609382117,"Lake City Ravenna","EXPRESS",0,7424255,11372007,0,101,1,1
100214,20528,609382137,"U-District Station","EXPRESS",1,7424255,20372008,0,101,1,1
100214,20528,609382157,"Lake City Ravenna","EXPRESS",0,7424255,11372007,0,101,1,1
100214,20528,609382177,"Lake City Ravenna","EXPRESS",0,7424254,11372007,0,101,1,1
100214,20528,609382187,"U-District Station","EXPRESS",1,7424254,20372008,0,101,1,1
100214,20528,609382197,"U-District Station","EXPRESS",1,7424254,20372008,0,101,1,1
100214,20528,609382207,"Lake City Ravenna","EXPRESS",0,7424254,11372007,0,101,1,1
100214,20528,609382217,"Lake City Ravenna","EXPRESS",0,7424254,11372007,0,101,1,1
100214,20528,609382227,"U-District Station","EXPRESS",1,7424254,20372008,0,101,1,1
100214,20528,609382237,"Lake City Ravenna","EXPRESS",0,7424254,11372007,0,101,1,1
100214,20528,609382247,"Lake City Ravenna","EXPRESS",0,7424254,11372007,0,101,1,1
100214,20528,609382257,"Lake City Ravenna","EXPRESS",0,7424254,11372007,0,101,1,1
100214,20528,609382267,"U-District Station","EXPRESS",1,7424254,20372008,0,101,1,1
100214,20528,609382277,"Lake City Ravenna","EXPRESS",0,7424249,11372007,0,101,1,1
100214,20528,609382287,"U-District Station","EXPRESS",1,7424249,20372008,0,101,1,1
100214,20528,609382297,"U-District Station","EXPRESS",1,7424249,20372008,0,101,1,1
100214,20528,609382307,"Lake City Ravenna","EXPRESS",0,7424249,11372007,0,101,1,1
100214,20528,609382317,"U-District Station","EXPRESS",1,7424254,20372008,0,101,1,1
100214,20528,609382327,"Lake City Ravenna","EXPRESS",0,7424249,11372007,0,101,1,1
100214,20528,609382337,"U-District Station","EXPRESS",1,7424249,20372008,0,101,1,1
100214,20528,609382347,"U-District Station","EXPRESS",1,7424249,20372008,0,101,1,1
100214,20528,609382357,"U-District Station","EXPRESS",1,7424249,20372008,0,101,1,1
100214,20528,609382367,"Lake City Ravenna","EXPRESS",0,7424249,11372007,0,101,1,1
100214,20528,609382377,"Lake City Ravenna","EXPRESS",0,7424249,11372007,0,101,1,1
100214,20528,609382387,"U-District Station","EXPRESS",1,7424254,20372008,0,101,1,1
100214,20528,609382397,"Lake City Ravenna","EXPRESS",0,7424249,11372007,0,101,1,1
100214,20528,609382407,"U-District Station","EXPRESS",1,7424249,20372008,0,101,1,1
100214,20528,609382417,"U-District Station","EXPRESS",1,7424249,20372008,0,101,1,1
100214,20528,609382427,"Lake City Ravenna","EXPRESS",0,7424249,11372007,0,101,1,1
100214,20528,609382547,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382557,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382567,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382577,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382587,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382597,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382607,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382617,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382627,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382637,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382647,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382657,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382667,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382677,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382687,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382697,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382707,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382717,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382727,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382737,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382747,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382757,"U-District Station","EXPRESS",1,7424250,20372008,0,101,1,1
100214,20528,609382767,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382777,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382787,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382807,"Lake City Ravenna","EXPRESS",0,7424250,11372007,0,101,1,1
100214,20528,609382837,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609382847,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382857,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382867,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609382877,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382887,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382897,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609382907,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609382927,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382937,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609382947,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382957,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382967,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609382977,"Lake City Ravenna","EXPRESS",0,7424251,11372007,0,101,1,1
100214,20528,609382987,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609383027,"U-District Station","EXPRESS",1,7424251,20372008,0,101,1,1
100214,20528,609383037,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383047,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383057,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383067,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383077,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383087,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383097,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383107,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383117,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383127,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383137,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383147,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383157,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383167,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383177,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383187,"Lake City Ravenna","EXPRESS",0,7424252,11372007,0,101,1,1
100214,20528,609383197,"U-District Station","EXPRESS",1,7424252,20372008,0,101,1,1
100214,20528,609383237,"Lake City Ravenna","EXPRESS",0,7424253,11372007,0,101,1,1
100214,20528,609383247,"U-District Station","EXPRESS",1,7424253,20372008,0,101,1,1
100214,20528,609383257,"U-District Station","EXPRESS",1,7424253,20372008,0,101,1,1
100214,20528,609383267,"Lake City Ravenna","EXPRESS",0,7424253,11372007,0,101,1,1
100214,20528,609383277,"Lake City Ravenna","EXPRESS",0,7424253,11372007,0,101,1,1
100214,20528,609383287,"U-District Station","EXPRESS",1,7424253,20372008,0,101,1,1
100214,20528,609383297,"Lake City Ravenna","EXPRESS",0,7424253,11372007,0,101,1,1
100214,20528,609383307,"U-District Station","EXPRESS",1,7424253,20372008,0,101,1,1
100214,20528,609383317,"U-District Station","EXPRESS",1,7424253,20372008,0,101,1,1
100214,20528,609383327,"Lake City Ravenna","EXPRESS",0,7424253,11372007,0,101,1,1
100214,18999,609398317,"Lake City Ravenna","EXPRESS",0,7448991,11372007,0,101,1,1
100214,18999,609398337,"U-District Station","EXPRESS",1,7448993,20372008,0,101,1,1
100214,18999,609398347,"Lake City Ravenna","EXPRESS",0,7448992,11372007,0,101,1,1
100214,18999,609398357,"U-District Station","EXPRESS",1,7448991,20372008,0,101,1,1
100214,18999,609398387,"Lake City Ravenna","EXPRESS",0,7448993,11372007,0,101,1,1
100214,18999,609398407,"Lake City Ravenna","EXPRESS",0,7448991,11372007,0,101,1,1
100214,18999,609398417,"U-District Station","EXPRESS",1,7448992,20372008,0,101,1,1
100214,18999,609398427,"U-District Station","EXPRESS",1,7448994,20372008,0,101,1,1
100214,18999,609398437,"Lake City Ravenna","EXPRESS",0,7448992,11372007,0,101,1,1
100214,18999,609398447,"U-District Station","EXPRESS",1,7448993,20372008,0,101,1,1
100214,18999,609398457,"U-District Station","EXPRESS",1,7448991,20372008,0,101,1,1
100214,18999,609398467,"Lake City Ravenna","EXPRESS",0,7448994,11372007,0,101,1,1
100214,18999,609398477,"Lake City Ravenna","EXPRESS",0,7448993,11372007,0,101,1,1
100214,18999,609398487,"Lake City Ravenna","EXPRESS",0,7448991,11372007,0,101,1,1
100214,18999,609398497,"U-District Station","EXPRESS",1,7448992,20372008,0,101,1,1
